id_1,id_2,n,matches
PODC,SPAA,8,"Concurrency#Concurrent programming languages#Parallel programming languages#Parallel computing models#Randomness, geometry and discrete structures#Performance#Network flows#Design and analysis of algorithms"
PODC,SPLASH,2,Concurrent programming languages#Parallel programming languages
PODC,STOC,3,"Design and analysis of algorithms#Randomness, geometry and discrete structures#Network flows"
PODC,UCCS,1,Network architectures
PODC,VALUETOOLS,4,Dependable and fault-tolerant systems and networks#Performance#Network protocols#Network architectures
PODC,VEE,2,Distributed systems organizing principles#Performance
PODC,WISEC,1,Network protocols
POPL,PPoPP,3,Language features#Compilers#Language types
POPL,SAC,1,Software development process management
POPL,SC,1,Compilers
POPL,SPLASH,4,Language features#Compilers#Language types#Software development process management
POPL,STOC,1,Formal languages and automata theory
POPL,UIST,1,Software development process management
POPL,VEE,1,Compilers
PPoPP,SAC,1,Performance
PPoPP,SC,6,Parallel architectures#Concurrent programming languages#Parallel programming languages#Compilers#Performance#Parallel algorithms
PPoPP,SenSys,1,Performance
PPoPP,SLIP,1,Performance
PPoPP,SOSP,1,Performance
PPoPP,SPAA,7,Concurrency#Parallel architectures#Concurrent programming languages#Parallel programming languages#Parallel computing models#Performance#Parallel algorithms
PPoPP,SPLASH,6,Concurrent programming languages#Parallel programming languages#Compilers#Language types#Language features#Software testing and debugging
PPoPP,VALUETOOLS,1,Performance
PPoPP,VEE,3,Compilers#Performance#Software testing and debugging
RecSys,SAC,4,Machine learning#Information systems applications#Data mining#Information retrieval
RecSys,SACMAT,2,Human computer interaction#Data mining
RecSys,SenSys,1,Information systems applications
RecSys,SUI,1,Human computer interaction
RecSys,TEI,1,Human computer interaction
RecSys,UbiComp,4,Human computer interaction#Information systems applications#Machine learning#Information retrieval
RecSys,UCCS,1,Human computer interaction
RecSys,UIST,1,Human computer interaction
RecSys,VALUETOOLS,1,Markov decision processes
RecSys,VRST,1,Human computer interaction
RecSys,WebSci,4,Human computer interaction#Information systems applications#Data mining#Information retrieval
RecSys,WSDM,10,Human computer interaction#Machine learning#Markov decision processes#Retrieval models and ranking#Information retrieval query processing#Information systems applications#Data mining#Information retrieval#Information extraction#Document filtering
RecSys,WWW,8,Human computer interaction#Retrieval models and ranking#Information retrieval query processing#Information systems applications#Data mining#Information retrieval#Information extraction#Document filtering
SAC,SACMAT,1,Data mining
SAC,SC,5,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Network performance evaluation#Performance#Distributed architectures
SAC,SCA,1,Mathematical optimization
SAC,SenSys,5,Distributed systems organizing principles#Information systems applications#Network performance evaluation#Performance#Distributed architectures
SAC,SLIP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
SAC,SODA,2,Discrete mathematics#Mathematical optimization
SAC,SOSP,6,Designing software#Network performance evaluation#Distributed architectures#Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Performance
SAC,SPAA,1,Performance
SAC,SPLASH,3,Software development process management#Designing software#Software architectures
SAC,STOC,1,Discrete mathematics
SAC,UbiComp,3,Machine learning#Information systems applications#Information retrieval
SAC,UIST,1,Software development process management
SAC,VALUETOOLS,5,Dependable and fault-tolerant systems and networks#Performance#Model development and analysis#Network performance evaluation#Mathematical optimization
SAC,VEE,3,Distributed systems organizing principles#Performance#Designing software
SAC,WebSci,3,Information systems applications#Data mining#Information retrieval
SAC,WSC,2,Model development and analysis#Mathematical optimization
SAC,WSDM,4,Machine learning#Information systems applications#Data mining#Information retrieval
SAC,WWW,3,Information systems applications#Data mining#Information retrieval
SACMAT,SenSys,1,Organizing principles for web applications
SACMAT,SOSP,1,Operating systems security
SACMAT,SUI,1,Human computer interaction
SACMAT,TEI,1,Human computer interaction
SACMAT,UbiComp,1,Human computer interaction
SACMAT,UCCS,3,Enterprise computing#Human computer interaction#Computer crime
SACMAT,UIST,1,Human computer interaction
SACMAT,VEE,1,Operating systems security
SACMAT,VRST,1,Human computer interaction
SACMAT,WebSci,2,Human computer interaction#Data mining
SACMAT,WISEC,7,Authentication#Access control#Operating systems security#Intrusion/anomaly detection and malware mitigation#Cryptanalysis and other attacks#Security and privacy#Computer crime
SACMAT,WSC,2,Enterprise computing#Modeling and simulation
SACMAT,WSDM,2,Human computer interaction#Data mining
SACMAT,WWW,2,Human computer interaction#Data mining
SBCCI,SenSys,3,"Real-time systems#Communication hardware, interfaces and storage#Embedded and cyber-physical systems"
SBCCI,SLIP,5,Physical design#Very large scale integration design#Emerging technologies#Hardware validation#Simulation and emulation
SBCCI,UbiComp,2,Real-time systems#Embedded and cyber-physical systems
SBCCI,WISEC,1,"Communication hardware, interfaces and storage"
SC,SenSys,4,Distributed systems organizing principles#Performance#Network performance evaluation#Distributed architectures
SC,SLIP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
SC,SOSP,5,Dependable and fault-tolerant systems and networks#Distributed systems organizing principles#Network performance evaluation#Performance#Distributed architectures
SC,SPAA,5,Parallel architectures#Parallel algorithms#Concurrent programming languages#Parallel programming languages#Performance
SC,SPLASH,3,Compilers#Concurrent programming languages#Parallel programming languages
SC,VALUETOOLS,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
SC,VEE,3,Compilers#Distributed systems organizing principles#Performance
SCA,SIGGRAPH,10,"Parametric curve and surface models#Graphics systems and interfaces#3D imaging#Computational geometry#Randomness, geometry and discrete structures#Animation#Shape modeling#Image manipulation#Computer graphics#Rendering"
SCA,SODA,3,"Computational geometry#Randomness, geometry and discrete structures#Mathematical optimization"
SCA,SPAA,1,"Randomness, geometry and discrete structures"
SCA,STOC,2,"Computational geometry#Randomness, geometry and discrete structures"
SCA,UIST,2,Graphics input devices#Graphics systems and interfaces
SCA,VALUETOOLS,1,Mathematical optimization
SCA,VRST,8,Graphics systems and interfaces#3D imaging#Animation#Graphics input devices#Shape modeling#Image manipulation#Computer graphics#Rendering
SCA,Web3D,7,Graphics systems and interfaces#3D imaging#Animation#Graphics input devices#Shape modeling#Image manipulation#Computer graphics
SCA,WSC,1,Mathematical optimization
SenSys,SLIP,2,Performance#Network performance evaluation
SenSys,SOSP,4,Distributed systems organizing principles#Performance#Network performance evaluation#Distributed architectures
SenSys,SPAA,1,Performance
SenSys,UbiComp,4,Signal processing systems#Real-time systems#Information systems applications#Embedded and cyber-physical systems
SenSys,UCCS,1,Network architectures
SenSys,VALUETOOLS,6,Network protocols#Wireless access networks#Network performance evaluation#Performance#Mobile networks#Network architectures
SenSys,VEE,2,Distributed systems organizing principles#Performance
SenSys,WebSci,1,Information systems applications
SenSys,WISEC,5,"Wireless access networks#Mobile networks#Communication hardware, interfaces and storage#Network protocols#Networks"
SenSys,WSDM,1,Information systems applications
SenSys,WWW,1,Information systems applications
SIGGRAPH,SODA,2,"Computational geometry#Randomness, geometry and discrete structures"
SIGGRAPH,SPAA,1,"Randomness, geometry and discrete structures"
SIGGRAPH,STOC,2,"Computational geometry#Randomness, geometry and discrete structures"
SIGGRAPH,SUI,1,Virtual reality
SIGGRAPH,TEI,1,Virtual reality
SIGGRAPH,UIST,2,Graphics systems and interfaces#Virtual reality
SIGGRAPH,VRST,8,Graphics systems and interfaces#3D imaging#Animation#Shape modeling#Image manipulation#Computer graphics#Rendering#Virtual reality
SIGGRAPH,Web3D,8,Graphics systems and interfaces#3D imaging#Animation#Graphics recognition and interpretation#Shape modeling#Image manipulation#Computer graphics#Virtual reality
SLIP,SOSP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
SLIP,SPAA,1,Performance
SLIP,VALUETOOLS,4,Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
